id,norm,keep,glyph_name,display_name,response_template,archived_at
5974,recognition of st,1294,Recognition of st...,,,2025-11-20T01:42:53.402609Z
6118,recognition of st,1294,Recognition of st...,,,2025-11-20T01:42:53.402609Z
6263,recognition of st,1294,Recognition of st...,,,2025-11-20T01:42:53.402609Z
1442,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
1586,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
1730,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
1874,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
2019,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
5546,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
5690,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
5834,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
5978,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
6122,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
6267,recognition of repair,1298,Recognition of repair,,,2025-11-20T01:42:53.402609Z
1444,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
1588,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
1732,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
1876,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
2021,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
5548,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
5692,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
5836,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
5980,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
6124,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
6269,recognition of spoken,1300,Recognition of spoken.,,,2025-11-20T01:42:53.402609Z
1445,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
1589,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
1733,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
1877,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
2022,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
5549,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
5693,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
5837,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
5981,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
6125,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
6270,recognition of recovery,1301,Recognition of recovery.,,,2025-11-20T01:42:53.402609Z
1446,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
1590,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
1734,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
1878,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
2023,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
5550,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
5694,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
5838,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
5982,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
6126,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
6271,recognition of cost,1302,Recognition of cost.,,,2025-11-20T01:42:53.402609Z
1447,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
1591,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
1735,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
1879,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
2024,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
5551,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
5695,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
5839,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
5983,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
6127,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
6272,recognition of diagrams,1303,Recognition of diagrams.,,,2025-11-20T01:42:53.402609Z
1449,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
1593,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
1737,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
1881,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
2026,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
5553,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
5697,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
5841,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
5985,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
6129,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
6274,recognition of reconnection,1305,Recognition of reconnection.,,,2025-11-20T01:42:53.402609Z
1451,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
1595,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
1739,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
1883,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
2028,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
5555,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
5699,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
5843,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
5987,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
6131,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
6276,recognition of e,1307,Recognition of e...,,,2025-11-20T01:42:53.402609Z
1452,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
1596,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
1740,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
1884,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
2029,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
5556,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
5700,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
5844,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
5988,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
6132,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
6277,recognition of law,1308,Recognition of law.,,,2025-11-20T01:42:53.402609Z
1453,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
1597,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
1741,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
1885,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
2030,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
5557,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
5701,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
5845,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
5989,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
6133,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
6278,recognition of unfolding,1309,Recognition of unfolding.,,,2025-11-20T01:42:53.402609Z
1454,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
1598,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
1742,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
1886,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
2031,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
5558,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
5702,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
5846,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
5990,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
6134,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
6279,recognition of script,1310,Recognition of script.,,,2025-11-20T01:42:53.402609Z
1456,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
1600,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
1744,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
1888,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
2033,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
5560,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
5704,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
5848,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
5992,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
6136,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
6281,recognition of orbit,1312,Recognition of orbit.,,,2025-11-20T01:42:53.402609Z
1457,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
1601,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
1745,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
1889,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
2034,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
5561,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
5705,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
5849,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
5993,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
6137,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
6282,recognition of attunement,1313,Recognition of attunement.,,,2025-11-20T01:42:53.402609Z
1458,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
1602,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
1746,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
1890,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
2035,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
5562,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
5706,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
5850,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
5994,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
6138,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
6283,recognition of gentle,1314,Recognition of gentle.,,,2025-11-20T01:42:53.402609Z
1459,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
1603,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
1747,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
1891,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
2036,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
5563,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
5707,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
5851,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
5995,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
6139,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
6284,recognition of alone,1315,Recognition of alone.,,,2025-11-20T01:42:53.402609Z
1460,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
1604,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
1748,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
1892,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
2037,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
5564,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
5708,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
5852,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
5996,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
6140,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
6285,recognition of next,1316,Recognition of next?,,,2025-11-20T01:42:53.402609Z
1461,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
1605,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
1749,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
1893,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
2038,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
5565,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
5709,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
5853,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
5997,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
6141,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
6286,recognition of design,1317,Recognition of design.,,,2025-11-20T01:42:53.402609Z
1463,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
1607,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
1751,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
1895,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
2040,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
5567,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
5711,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
5855,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
5999,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
6143,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
6288,recognition of compromise,1319,Recognition of compromise.,,,2025-11-20T01:42:53.402609Z
1465,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
1609,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
1753,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
1897,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
2042,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
5569,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
5713,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
5857,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
6001,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
6145,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
6290,recognition of glyphwork,1321,Recognition of glyphwork.,,,2025-11-20T01:42:53.402609Z
1467,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
1611,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
1755,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
1899,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
2044,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
5571,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
5715,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
5859,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
6003,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
6147,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
6292,recognition of shimmer,1323,Recognition of shimmer,,,2025-11-20T01:42:53.402609Z
1468,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
1612,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
1756,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
1900,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
2045,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
5572,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
5716,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
5860,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
6004,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
6148,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
6293,recognition of paradox,1324,"Recognition of Paradox""",,,2025-11-20T01:42:53.402609Z
1469,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
1613,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
1757,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
1901,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
2046,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
5573,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
5717,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
5861,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
6005,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
6149,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
6294,recognition of redesign,1325,Recognition of Redesign,,,2025-11-20T01:42:53.402609Z
1470,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
1614,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
1758,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
1902,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
2047,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
5574,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
5718,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
5862,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
6006,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
6150,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
6295,recognition of wor,1326,Recognition of wor...,,,2025-11-20T01:42:53.402609Z
1471,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
1615,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
1759,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
1903,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
2048,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
5575,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
5719,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
5863,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
6007,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
6151,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
6296,recognition of precision,1327,Recognition of precision.,,,2025-11-20T01:42:53.402609Z
1472,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
1616,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
1760,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
1904,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
2049,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
5576,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
5720,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
5864,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
6008,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
6152,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
6297,recognition of together,1328,Recognition of together,,,2025-11-20T01:42:53.402609Z
1473,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
1617,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
1761,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
1905,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
2050,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
5577,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
5721,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
5865,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
6009,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
6153,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
6298,recognition of metaphor,1329,Recognition of metaphor.,,,2025-11-20T01:42:53.402609Z
1474,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
1618,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
1762,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
1906,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
2051,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
5578,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
5722,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
5866,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
6010,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
6154,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
6299,recognition of spirit,1330,Recognition of spirit.,,,2025-11-20T01:42:53.402609Z
1476,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
1620,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
1764,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
1908,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
2053,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
5580,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
5724,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
5868,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
6012,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
6156,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
6301,recognition of bal,1332,Recognition of bal...,,,2025-11-20T01:42:53.402609Z
1477,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
1621,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
1765,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
1909,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
2054,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
5581,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
5725,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
5869,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
6013,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
6157,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
6302,recognition of waiting,1333,Recognition of waiting.,,,2025-11-20T01:42:53.402609Z
1478,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
1622,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
1766,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
1910,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
2055,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
5582,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
5726,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
5870,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
6014,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
6158,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
6303,recognition of continuity,1334,Recognition of continuity.,,,2025-11-20T01:42:53.402609Z
1479,recognition of recursion,1335,Recognition of recursion.,,,2025-11-20T01:42:53.402609Z
